Date,Open,High,Low,Close,Adj Close,Volume
2018-10-08,16736.695313,17090.455078,16620.585938,16938.322266,16938.322266,108664451780
2018-10-09,16971.939453,17055.505859,16832.199219,16948.394531,16948.394531,104458679567
2018-10-10,16921.111328,16925.460938,16666.509766,16763.359375,16763.359375,102765043527
2018-10-11,16751.554688,16749.287109,14014.513672,14062.915039,14062.915039,160861304569
2018-10-12,14004.139648,14675.914063,13971.866211,14496.025391,14496.025391,109637396245
2018-10-13,14469.277344,14814.134766,14452.390625,14725.483398,14725.483398,86036507984
2018-10-14,14714.430664,14854.466797,14369.884766,14421.508789,14421.508789,86158409164
2018-10-15,14388.717773,16433.400391,14290.102539,15470.010742,15470.010742,211414283289
2018-10-16,15464.404297,15682.797852,15366.377930,15436.570313,15436.570313,112569713872
2018-10-17,15443.696289,15511.881836,15154.241211,15228.915039,15228.915039,106201540543
2018-10-18,15252.521484,15341.307617,14832.145508,14950.296875,14950.296875,100417072967
2018-10-19,14943.312500,15016.124023,14821.909180,14968.530273,14968.530273,92905734999
2018-10-20,14952.953125,15130.507813,14921.360352,15093.655273,15093.655273,91017466786
2018-10-21,15090.715820,15272.332031,15013.042969,15072.848633,15072.848633,87457525581
2018-10-22,15075.200195,15220.882813,14959.395508,15033.125977,15033.125977,97913798866
2018-10-23,15031.062500,15086.804688,14848.535156,14963.790039,14963.790039,90622998982
2018-10-24,14948.485352,15061.937500,14894.559570,14928.183594,14928.183594,80716120500
2018-10-25,14929.355469,14953.689453,14792.624023,14845.152344,14845.152344,80765586740
2018-10-26,14817.105469,15011.910156,14774.499023,14868.432617,14868.432617,84920793028
2018-10-27,14870.407227,15069.746094,14920.620117,14935.148438,14935.148438,79338909422
2018-10-28,14957.089844,15059.268555,14884.044922,15019.442383,15019.442383,83311004634
2018-10-29,15005.400391,15089.740234,14365.896484,14519.666992,14519.666992,111685724083
2018-10-30,14516.427734,14567.415039,14444.505859,14551.974609,14551.974609,100435410374
2018-10-31,14558.825195,14667.094727,14533.467773,14622.577148,14622.577148,106855838461
2018-11-01,14634.133789,15030.422852,14592.405273,14581.184570,14581.184570,98006098595
2018-11-02,14589.249023,14676.535156,14408.772461,14629.371094,14629.371094,105863609670
2018-11-03,14637.027344,14637.027344,14548.435547,14596.631836,14596.631836,95311300172
2018-11-04,14594.590820,15404.971680,14509.133789,15134.060547,15134.060547,127594206122
2018-11-05,15105.905273,15380.344727,15062.325195,15235.415039,15235.415039,117568403735
2018-11-06,15263.322266,15965.127930,15152.214844,15965.127930,15965.127930,135710749784
2018-11-07,15997.795898,16088.572266,15704.576172,15720.791992,15720.791992,139545978971
2018-11-08,15731.215820,15804.396484,15427.715820,15473.791992,15473.791992,128983873478
2018-11-09,15456.001953,15508.192383,15219.169922,15226.163086,15226.163086,112688278203
2018-11-10,15218.987305,15500.355469,15206.666016,15404.391602,15404.391602,99860043208
2018-11-11,15400.477539,15473.099609,15173.006836,15331.622070,15331.622070,108933301154
2018-11-12,15344.172852,15410.848633,15235.783203,15345.574219,15345.574219,105920619930
2018-11-13,15325.956055,15352.648438,14910.775391,15008.191406,15008.191406,116847449343
2018-11-14,14987.002930,14926.613281,12552.174805,13129.423828,13129.423828,187848683471
2018-11-15,13165.758789,13323.282227,12241.136719,13000.258789,13000.258789,189706167124
2018-11-16,13004.500977,13040.969727,12427.841797,12575.073242,12575.073242,144670371021
2018-11-17,12588.209961,12623.456055,12409.393555,12524.770508,12524.770508,131926823886
2018-11-18,12537.294922,12860.417969,12537.294922,12710.749023,12710.749023,129996834680
2018-11-19,12718.789063,12718.789063,10569.128906,10695.848633,10695.848633,196827994566
2018-11-20,10669.750000,10819.978516,9025.262695,9309.462891,9309.462891,223875237122
2018-11-21,9366.817383,9897.996094,8982.136719,9730.103516,9730.103516,191179122818
2018-11-22,9737.933594,9795.379883,8976.486328,8976.486328,8976.486328,126964864960
2018-11-23,8956.154297,8999.263672,8432.604492,8714.114258,8714.114258,141212100425
2018-11-24,8714.679688,8960.916016,7821.584961,8009.952148,8009.952148,127104549589
2018-11-25,7983.980469,8393.474609,7185.369141,8226.813477,8226.813477,174267863473
2018-11-26,8219.254883,8353.936523,7429.046387,7672.356934,7672.356934,151520111345
2018-11-27,7642.470703,7926.292969,7247.422363,7799.269043,7799.269043,164479428521
2018-11-28,7812.597168,8873.779297,7812.597168,8645.469727,8645.469727,188776383097
2018-11-29,8665.491211,8615.630859,8040.382813,8220.342773,8220.342773,153584154566
2018-11-30,8233.312500,8322.157227,7791.984375,7890.254883,7890.254883,140885567761
2018-12-01,7906.035156,8425.005859,7782.029297,8262.987305,8262.987305,148457655962
2018-12-02,8237.397461,8403.416016,8099.669434,8120.453613,8120.453613,129507014610
2018-12-03,8119.746094,8136.399414,7565.994629,7677.580078,7677.580078,124952720246
2018-12-04,7668.990723,7977.141113,7560.936523,7785.750977,7785.750977,123490445446
2018-12-05,7794.321777,7812.906738,7240.308105,7240.308105,7240.308105,140612595598
2018-12-06,7238.543945,7374.253906,6504.564941,6474.751953,6474.751953,163046497471
2018-12-07,6466.903809,6856.961426,5892.192871,6658.899414,6658.899414,182313485813
2018-12-08,6667.144531,6927.648926,6197.182129,6577.894043,6577.894043,132454827257
2018-12-09,6569.028809,7058.989746,6497.357422,6790.766602,6790.766602,133868644976
2018-12-10,6780.067871,6870.367676,6575.594238,6648.952148,6648.952148,127375096647
2018-12-11,6641.212891,6680.772949,6341.306152,6433.769531,6433.769531,123510152973
2018-12-12,6409.566406,6621.039551,6384.456543,6508.222656,6508.222656,110134319434
2018-12-13,6512.671875,6514.947754,6118.887695,6190.200684,6190.200684,125498518465
2018-12-14,6196.712402,6233.520996,5990.225586,6067.162109,6067.162109,118847961430
2018-12-15,6065.104004,6141.604980,5960.770020,6076.698242,6076.698242,107670874309
2018-12-16,6078.756348,6301.752441,6078.756348,6132.124512,6132.124512,112614931398
2018-12-17,6140.756348,6932.113281,6140.756348,6811.106445,6811.106445,150453529239
2018-12-18,6809.260254,7128.486328,6540.893066,7127.821289,7127.821289,160551077253
2018-12-19,7168.101074,7628.217285,7098.144043,7159.161621,7159.161621,173660511804
2018-12-20,7146.568359,8201.229492,7114.782227,8145.524414,8145.524414,214741665267
2018-12-21,8118.787598,8334.954102,7554.593262,7680.173828,7680.173828,184648947972
2018-12-22,7677.347656,8190.737305,7540.377930,8190.737305,8190.737305,164066091044
2018-12-23,8226.822266,9333.901367,8226.822266,9171.939453,9171.939453,251082975584
2018-12-24,9163.271484,11037.479492,9163.207031,9833.581055,9833.581055,306451345227
2018-12-25,9886.843750,9886.843750,8773.194336,9105.205078,9105.205078,231288629444
2018-12-26,9108.324219,9559.207031,8856.164063,9251.098633,9251.098633,190855863641
2018-12-27,9255.165039,9296.874023,8137.003418,8159.730957,8159.730957,182883242463
2018-12-28,8182.289551,9624.985352,8100.833008,9624.985352,9624.985352,218879706248
2018-12-29,9682.447266,10281.394531,9409.836914,9650.950195,9650.950195,221594826442
2018-12-30,9623.618164,9818.937500,9368.731445,9777.759766,9777.759766,185970197848
2018-12-31,9789.757813,9800.250977,9217.386719,9278.296875,9278.296875,164068763117
2019-01-01,9281.766602,9820.557617,9228.642578,9820.746094,9820.746094,157522426217
2019-01-02,9869.571289,10984.411133,9799.116211,10852.562500,10852.562500,232960184658
2019-01-03,10862.946289,10971.031250,10318.767578,10456.002930,10456.002930,187628566481
2019-01-04,10440.430664,10941.502930,10369.278320,10748.082031,10748.082031,217364166966
2019-01-05,10731.081055,11182.154297,10731.081055,10822.017578,10822.017578,232115889992
2019-01-06,10833.535156,11081.893555,10575.294922,10968.976563,10968.976563,224689983181
2019-01-07,10973.376953,11017.945313,10554.250000,10592.397461,10592.397461,189372968186
2019-01-08,10611.133789,10783.300781,10408.971680,10545.472656,10545.472656,172518643922
2019-01-09,10559.153320,10766.762695,10594.579102,10640.743164,10640.743164,167174843473
2019-01-10,10643.593750,10710.253906,8912.929688,9057.849609,9057.849609,239270159234
2019-01-11,9000.722656,9166.290039,8819.751953,8977.169922,8977.169922,187751317697
2019-01-12,8975.745117,9055.843750,8828.879883,8865.461914,8865.461914,155687141159
2019-01-13,8861.288086,8886.733398,8170.130371,8227.146484,8227.146484,159638068709
2019-01-14,8232.868164,9261.385742,8232.055664,9137.227539,9137.227539,198086282493
2019-01-15,9144.586914,9281.482422,8552.850586,8676.831055,8676.831055,194497274207
2019-01-16,8660.941406,9050.154297,8628.686523,8781.354492,8781.354492,195210801262
2019-01-17,8783.236328,8828.404297,8587.265625,8790.650391,8790.650391,184284763701
2019-01-18,8784.451172,8797.726563,8562.425781,8622.223633,8622.223633,164263634021
2019-01-19,8665.271484,8970.927734,8632.965820,8872.229492,8872.229492,217194749566
2019-01-20,8880.307617,8911.515625,8457.778320,8511.404297,8511.404297,211163508815
2019-01-21,8522.918945,8528.527344,8275.658203,8341.053711,8341.053711,172414379786
2019-01-22,8337.700195,8526.742188,8189.635254,8459.599609,8459.599609,181841138014
2019-01-23,8457.196289,8515.548828,8280.792969,8358.121094,8358.121094,181956937408
2019-01-24,8358.845703,8381.864258,8256.339844,8333.158203,8333.158203,178988327618
2019-01-25,8349.635742,8372.920898,8211.199219,8261.117188,8261.117188,185049511540
2019-01-26,8260.774414,8382.201172,8232.880859,8268.253906,8268.253906,171214207183
2019-01-27,8269.785156,8282.213867,8050.212891,8050.212891,8050.212891,197049811085
2019-01-28,8041.689941,8070.158691,7353.887695,7578.558105,7578.558105,239386607072
2019-01-29,7587.941406,7653.772949,7396.945313,7543.133789,7543.133789,207183862029
2019-01-30,7529.489746,7803.450195,7489.254395,7746.507324,7746.507324,204451692569
2019-01-31,7746.025879,7841.990723,7561.702148,7597.049316,7597.049316,200731366343
2019-02-01,7603.199707,7763.903320,7468.199219,7690.371094,7690.371094,181612858541
2019-02-02,7680.125000,7907.917969,7629.928223,7891.937500,7891.937500,170456139677
2019-02-03,7896.229492,7920.315430,7615.243652,7681.788574,7681.788574,180040156923
2019-02-04,7691.304199,7791.096680,7687.831543,7730.270020,7730.270020,178655958540
2019-02-05,7716.401367,7758.224609,7646.730469,7684.897949,7684.897949,179947172519
2019-02-06,7693.894531,7693.894531,7369.760254,7507.368652,7507.368652,185542322576
2019-02-07,7501.393066,7575.255371,7445.489258,7453.454102,7453.454102,165900255761
2019-02-08,7461.278809,8533.172852,7437.919922,8487.092773,8487.092773,260220830218
2019-02-09,8483.276367,8590.265625,8396.908203,8498.701172,8498.701172,205271722493
2019-02-10,8497.141602,8884.533203,8333.247070,8881.178711,8881.178711,224064945858
2019-02-11,8885.807617,8885.807617,8566.785156,8640.691406,8640.691406,229552927370
2019-02-12,8632.156250,8706.522461,8519.708008,8647.831055,8647.831055,222211750827
2019-02-13,8645.854492,8858.210938,8616.344727,8685.999023,8685.999023,240024607173
2019-02-14,8676.316406,8825.634766,8625.484375,8621.131836,8621.131836,236617449597
2019-02-15,8625.641602,8825.623047,8619.833008,8710.031250,8710.031250,215555938096
2019-02-16,8731.151367,8855.156250,8723.935547,8792.295898,8792.295898,207276508542
2019-02-17,8786.722656,9591.157227,8780.125000,9529.726563,9529.726563,302163407429
2019-02-18,9489.329102,10542.255859,9487.145508,10429.544922,10429.544922,384600056615
2019-02-19,10450.993164,10702.976563,10346.861328,10362.383789,10362.383789,378633869556
2019-02-20,10350.016602,10627.181641,10151.154297,10627.181641,10627.181641,319772248112
2019-02-21,10612.827148,10612.827148,10292.195313,10403.785156,10403.785156,284478621331
2019-02-22,10399.685547,10612.999023,10333.569336,10590.931641,10590.931641,265042368710
2019-02-23,10561.392578,11303.569336,10465.809570,11280.095703,11280.095703,321042222609
2019-02-24,11287.695313,11759.882813,9651.108398,9651.108398,9651.108398,423242034399
2019-02-25,9626.036133,10094.373047,9624.458008,9904.282227,9904.282227,348108504960
2019-02-26,9891.761719,9953.864258,9729.268555,9796.772461,9796.772461,268973270458
2019-02-27,9792.507813,10065.585938,9372.759766,9692.807617,9692.807617,318269120417
2019-02-28,9703.996094,9831.348633,9659.499023,9683.958984,9683.958984,321186180347
2019-03-01,9690.332031,9862.243164,9669.474609,9687.360352,9687.360352,266681106361
2019-03-02,9680.719727,9739.984375,9402.850586,9528.693359,9528.693359,266049526187
2019-03-03,9569.814453,9645.298828,9324.351563,9389.710938,9389.710938,245260619913
2019-03-04,9383.211914,9423.834961,8885.378906,9060.462891,9060.462891,284219429799
2019-03-05,9061.798828,9757.475586,8987.717773,9716.478516,9716.478516,335921924300
2019-03-06,9726.091797,9844.826172,9609.212891,9726.691406,9726.691406,321611933364
2019-03-07,9737.415039,9860.196289,9613.581055,9690.932617,9690.932617,304640920477
2019-03-08,9710.370117,9770.239258,9351.709961,9461.597656,9461.597656,327610751915
2019-03-09,9444.826172,9738.977539,9430.091797,9658.187500,9658.187500,350856613094
2019-03-10,9673.250000,9678.493164,9497.577148,9572.799805,9572.799805,320480398046
2019-03-11,9579.160156,9615.944336,9298.695313,9341.628906,9341.628906,327349026812
2019-03-12,9354.109375,9419.590820,9118.358398,9360.670898,9360.670898,327935891192
2019-03-13,9372.429688,9372.429688,9218.965820,9274.070313,9274.070313,296822013845
2019-03-14,9269.952148,9385.673828,9210.727539,9271.361328,9271.361328,310396024289
2019-03-15,9261.345703,9541.099609,9261.345703,9495.638672,9495.638672,310806714179
2019-03-16,9510.822266,9969.183594,9510.822266,9820.205078,9820.205078,333712203105
2019-03-17,9809.179688,9818.394531,9608.166992,9654.868164,9654.868164,263932550203
2019-03-18,9662.061523,9817.149414,9514.059570,9564.801758,9564.801758,312370327289
2019-03-19,9556.526367,9729.334961,9512.968750,9698.297852,9698.297852,293427507078
2019-03-20,9695.917969,9661.959961,9520.226563,9684.142578,9684.142578,321055597751
2019-03-21,9669.833984,9699.682617,9350.408203,9383.372070,9383.372070,349362672624
2019-03-22,9378.303711,9593.323242,9343.128906,9488.839844,9488.839844,310635502227
2019-03-23,9479.047852,9641.287109,9470.205078,9562.121094,9562.121094,306879669277
2019-03-24,9567.341797,9571.509766,9428.686523,9475.463867,9475.463867,295140145261
2019-03-25,9481.996094,9498.775391,9198.865234,9308.147461,9308.147461,308857253531
2019-03-26,9309.753906,9354.560547,9228.180664,9354.560547,9354.560547,310708678930
2019-03-27,9354.146484,9744.485352,9346.363281,9738.454102,9738.454102,361129448918
2019-03-28,9739.675781,9739.820313,9577.726563,9646.315430,9646.315430,288055352262
2019-03-29,9641.246094,9898.583008,9548.287109,9894.985352,9894.985352,355920565119
2019-03-30,9885.382813,10389.105469,9793.244141,9866.916016,9866.916016,357245338065
2019-03-31,9870.147461,9873.618164,9770.026367,9818.141602,9818.141602,294795915906
2019-04-01,9814.769531,9878.148438,9740.660156,9815.329102,9815.329102,319172168844
2019-04-02,9815.965820,11387.465820,9802.007813,11300.276367,11300.276367,677254386845
2019-04-03,11303.507813,12199.725586,10764.610352,11118.944336,11118.944336,731520994311
2019-04-04,11117.082031,11289.404297,10708.186523,10902.527344,10902.527344,548609642246
2019-04-05,10900.283203,11574.995117,10878.988281,11458.757813,11458.757813,521400600865
2019-04-06,11458.508789,11943.439453,11201.539063,11488.691406,11488.691406,496179699987
2019-04-07,11490.770508,12119.551758,11418.414063,12072.410156,12072.410156,525429948849
2019-04-08,12066.740234,12781.460938,12046.802734,12539.253906,12539.253906,647276600666
2019-04-09,12536.702148,12538.934570,12170.627930,12199.726563,12199.726563,528717032155
2019-04-10,12196.489258,12657.783203,12116.303711,12262.921875,12262.921875,543307926750
2019-04-11,12263.288086,12273.259766,11194.522461,11422.632813,11422.632813,542456003134
2019-04-12,11411.464844,11496.024414,11130.939453,11393.376953,11393.376953,431371775726
2019-04-13,11385.529297,11505.839844,11274.109375,11378.154297,11378.154297,342997694229
2019-04-14,11375.577148,11662.207031,11259.757813,11609.528320,11609.528320,335222442131
2019-04-15,11613.606445,11664.689453,11082.741211,11223.507813,11223.507813,394018632370
2019-04-16,11220.199219,11657.992188,11169.541016,11655.009766,11655.009766,360177422743
2019-04-17,11650.160156,11746.299805,11492.005859,11591.140625,11591.140625,388529017350
2019-04-18,11588.533203,12173.861328,11569.877930,12061.167969,12061.167969,483766536175
2019-04-19,12059.352539,12072.396484,11844.494141,12053.628906,12053.628906,453883671886
2019-04-20,12054.348633,12261.616211,11920.427734,12056.600586,12056.600586,426232780460
2019-04-21,12054.112305,12103.057617,11617.870117,11796.108398,11796.108398,416605841370
2019-04-22,11794.093750,12061.359375,11792.086914,11979.749023,11979.749023,424816000654
2019-04-23,11988.987305,12329.282227,11920.117188,11961.661133,11961.661133,495204983713
2019-04-24,11954.805664,11970.663086,11347.249023,11625.371094,11625.371094,515369058914
2019-04-25,11631.585938,11649.513672,10795.444336,10838.416016,10838.416016,478582721849
2019-04-26,10846.838867,11071.504883,10671.913086,10921.157227,10921.157227,524259052915
2019-04-27,10915.832031,11217.652344,10870.500000,11067.155273,11067.155273,409555761195
2019-04-28,11071.684570,11146.120117,10975.524414,10987.369141,10987.369141,375796160002
2019-04-29,10987.087891,11054.870117,10692.833008,10836.548828,10836.548828,422688133703
2019-04-30,10834.508789,11299.778320,10834.508789,11281.242188,11281.242188,436582543498
2019-05-01,11282.669922,11419.640625,11118.562500,11199.855469,11199.855469,403174756827
2019-05-02,11202.309570,11313.433594,11099.795898,11256.898438,11256.898438,419673391167
2019-05-03,11253.591797,11796.814453,11184.537109,11618.611328,11618.611328,504958631480
2019-05-04,11614.101563,11804.944336,11192.407227,11347.031250,11347.031250,460594045167
2019-05-05,11346.247070,11442.040039,11047.771484,11307.177734,11307.177734,410807189158
2019-05-06,11299.380859,12193.145508,11103.778320,11983.911133,11983.911133,523360384602
2019-05-07,11968.228516,12521.265625,11814.332031,11821.569336,11821.569336,585592830869
2019-05-08,11828.917969,12004.636719,11585.864258,11918.505859,11918.505859,447363232370
2019-05-09,11918.764648,12052.357422,11731.401367,11954.317383,11954.317383,459593690920
2019-05-10,11955.979492,12301.328125,11816.324219,12108.304688,12108.304688,562041841664
2019-05-11,12108.065430,14228.930664,12108.065430,13588.188477,13588.188477,879634178412
2019-05-12,13578.305664,14118.076172,12843.378906,13100.129883,13100.129883,722126590823
2019-05-13,13106.605469,14484.958984,12959.226563,13899.453125,13899.453125,732031650638
2019-05-14,13891.827148,15323.699219,13846.273438,15268.864258,15268.864258,896593710314
2019-05-15,15259.128906,17382.503906,15245.909180,17354.890625,17354.890625,945150890802
2019-05-16,17340.066406,19323.201172,17228.943359,18544.078125,18544.078125,1310782295981
2019-05-17,18532.722656,18754.572266,16012.163086,17148.351563,17148.351563,1128209686572
2019-05-18,17158.671875,17331.128906,16398.107422,16503.304688,16503.304688,769124718888
2019-05-19,16493.050781,18539.056641,16444.455078,18366.925781,18366.925781,846973956582
2019-05-20,18365.187500,18385.134766,16844.646484,17591.847656,17591.847656,756754787864
2019-05-21,17576.720703,18259.886719,17314.703125,17774.509766,17774.509766,804054978938
2019-05-22,17759.148438,18024.255859,16906.240234,17043.281250,17043.281250,683841701003
2019-05-23,17040.927734,17253.802734,16337.375000,17132.722656,17132.722656,743333983866
2019-05-24,17134.212891,17711.658203,16963.070313,17309.267578,17309.267578,688904075831
2019-05-25,17323.773438,17855.417969,17281.781250,17467.099609,17467.099609,619215485991
2019-05-26,17464.666016,18672.503906,17151.412109,18527.041016,18527.041016,670425415729
2019-05-27,18532.050781,19350.683594,18453.685547,18964.822266,18964.822266,839227620709
2019-05-28,18945.906250,19100.136719,18615.960938,18929.777344,18929.777344,721813737864
2019-05-29,18930.500000,19118.259766,18351.222656,18814.798828,18814.798828,685622867901
2019-05-30,18821.513672,20059.376953,17247.025391,17841.863281,17841.863281,948669182047
2019-05-31,17852.763672,18693.169922,17382.029297,18655.154297,18655.154297,783116657637
2019-06-01,18677.404297,19033.972656,18335.857422,18465.738281,18465.738281,691817924286
2019-06-02,18474.189453,18981.736328,18441.429688,18802.203125,18802.203125,608412407452
2019-06-03,18792.671875,18781.462891,17380.212891,17473.371094,17473.371094,648535876296
2019-06-04,17466.710938,17466.710938,16361.770508,16728.615234,16728.615234,702346804986
2019-06-05,16739.583984,17220.787109,16656.027344,17145.472656,17145.472656,593299417772
2019-06-06,17136.744141,17282.511719,16493.640625,17250.003906,17250.003906,571496881982
2019-06-07,17240.388672,17641.238281,17078.138672,17412.058594,17412.058594,581455900884
2019-06-08,17434.189453,17512.466797,16877.667969,17051.765625,17051.765625,501411922337
2019-06-09,17038.054688,17068.054688,15900.188477,16165.767578,16165.767578,524770461475
2019-06-10,16147.974609,17216.953125,15905.998047,17210.974609,17210.974609,566084469907
2019-06-11,17234.755859,17291.697266,16647.539063,17055.046875,17055.046875,512263076779
2019-06-12,17065.015625,18144.912109,16966.841797,18136.966797,18136.966797,601007865784
2019-06-13,18137.677734,18187.539063,17774.982422,17814.796875,17814.796875,587089107388
2019-06-14,17815.552734,18544.152344,17676.080078,18454.431641,18454.431641,606341161736
2019-06-15,18443.716797,18972.539063,18317.031250,18798.800781,18798.800781,567896426727
2019-06-16,18790.542969,19436.369141,18555.343750,18786.300781,18786.300781,675239990279
2019-06-17,18777.046875,19247.103516,18729.935547,19172.615234,19172.615234,419985563470
2019-06-18,19170.460938,19170.460938,18282.750000,18416.572266,18416.572266,431158244367
2019-06-19,18416.917969,18817.691406,18404.933594,18754.931641,18754.931641,383999913818
2019-06-20,18753.265625,19053.591797,18438.919922,18888.466797,18888.466797,445557787865
2019-06-21,18891.808594,20547.154297,18891.808594,20519.808594,20519.808594,649297729170
2019-06-22,20534.056641,21930.847656,20507.140625,21526.630859,21526.630859,738501658814
2019-06-23,21529.162109,22168.984375,21275.048828,21418.626953,21418.626953,567845904271
2019-06-24,21411.275391,21650.167969,20843.382813,21500.369141,21500.369141,568337053989
2019-06-25,21517.958984,22056.875000,21328.806641,22056.875000,22056.875000,668499239567
2019-06-26,22047.603516,25005.191406,21977.894531,23318.642578,23318.642578,1138194105737
2019-06-27,23332.957031,23781.628906,19233.250000,20318.562500,20318.562500,969300807307
2019-06-28,20309.958984,21588.101563,20229.404297,21459.195313,21459.195313,793941345036
2019-06-29,21463.216797,22205.064453,20323.423828,22068.222656,22068.222656,753585840943
2019-06-30,22035.480469,22256.501953,20043.634766,20043.634766,20043.634766,710404655035
2019-07-01,20014.158203,20761.406250,19291.386719,20234.369141,20234.369141,709221713909
2019-07-02,20227.212891,20366.722656,18796.833984,20088.492188,20088.492188,731517583432
2019-07-03,20100.078125,20870.083984,20048.433594,20853.732422,20853.732422,682972674237
2019-07-04,20848.580078,20914.503906,19376.947266,19523.697266,19523.697266,576640665802
2019-07-05,19513.935547,20128.003906,19446.574219,19713.429688,19713.429688,597123096892
2019-07-06,19706.332031,20260.613281,19622.279297,19682.601563,19682.601563,525327398458
2019-07-07,19686.466797,21229.037109,19584.173828,20925.349609,20925.349609,555799056147
2019-07-08,20927.691406,21565.972656,20774.605469,21499.351563,21499.351563,623111622101
2019-07-09,21504.416016,21846.812500,20924.900391,21173.792969,21173.792969,689281204476
2019-07-10,21171.753906,21464.353516,19551.955078,19829.662109,19829.662109,798649353722
2019-07-11,19825.810547,19830.945313,18218.837891,18398.568359,18398.568359,699524496800
2019-07-12,18397.761719,19140.890625,18359.982422,18941.669922,18941.669922,558695127661
2019-07-13,18942.519531,18969.677734,18036.091797,18474.230469,18474.230469,460509184076
2019-07-14,18462.082031,18486.738281,15581.042969,15602.217773,15602.217773,588110789203
2019-07-15,15628.749023,16109.246094,14424.531250,15749.249023,15749.249023,666477649109
2019-07-16,15747.375000,16073.695313,13554.018555,13678.445313,13678.445313,620551958586
2019-07-17,13670.076172,15003.807617,13350.788086,14549.319336,14549.319336,645839486619
2019-07-18,14546.542969,15756.545898,14328.908203,15601.502930,15601.502930,642319878005
2019-07-19,15607.805664,15612.372070,14852.909180,15258.615234,15258.615234,524383696816
2019-07-20,15264.078125,16144.587891,15248.693359,15794.448242,15794.448242,549846505317
2019-07-21,15797.790039,15845.628906,15098.788086,15532.389648,15532.389648,460200128615
2019-07-22,15537.062500,15617.446289,14716.198242,14996.629883,14996.629883,436942850170
2019-07-23,14997.211914,15092.888672,14453.709961,14684.626953,14684.626953,481558859128
2019-07-24,14672.567383,15008.030273,14065.489258,14974.267578,14974.267578,494596012210
2019-07-25,14968.938477,15465.300781,14911.508789,15184.519531,15184.519531,465404818192
2019-07-26,15185.219727,15172.635742,14776.747070,15123.694336,15123.694336,394557620976
2019-07-27,15122.870117,15391.398438,14109.685547,14282.136719,14282.136719,430905491083
2019-07-28,14282.512695,14605.442383,13931.180664,14546.531250,14546.531250,379176713898
2019-07-29,14542.198242,14748.743164,14376.635742,14524.362305,14524.362305,377098630371
2019-07-30,14529.252930,14705.702148,14217.231445,14492.270508,14492.270508,377923269283
2019-07-31,14490.192383,15089.322266,14486.440430,15089.322266,15089.322266,414324193730
2019-08-01,15082.452148,15100.070313,14697.985352,15095.693359,15095.693359,413448126286
2019-08-02,15100.961914,15458.665039,15046.603516,15178.436523,15178.436523,429109106524
2019-08-03,15180.107422,15648.803711,15140.829102,15500.211914,15500.211914,396947971365
2019-08-04,15506.515625,15621.220703,15221.672852,15512.719727,15512.719727,364953267746
2019-08-05,15511.407227,16650.152344,15515.385742,16667.208984,16667.208984,552577220178
2019-08-06,16669.384766,16931.083984,15856.038086,16027.124023,16027.124023,542301432890
2019-08-07,16020.362305,16317.904297,15843.596680,16113.321289,16113.321289,499671024483
2019-08-08,16122.393555,16068.031250,15260.064453,15572.180664,15572.180664,473175329549
2019-08-09,15569.839844,15601.375000,14791.375977,14953.553711,14953.553711,494794656830
2019-08-10,14956.483398,15184.150391,14477.870117,14686.763672,14686.763672,467793704866
2019-08-11,14686.671875,15387.601563,14670.940430,15352.318359,15352.318359,457572825184
2019-08-12,15349.692383,15329.803711,15036.606445,15061.458008,15061.458008,404487910307
2019-08-13,15065.353516,15068.326172,14616.527344,14836.610352,14836.610352,422708730230
2019-08-14,14829.142578,14869.680664,13346.209961,13365.965820,13365.965820,533216616478
2019-08-15,13371.392578,13531.993164,12714.479492,13462.854492,13462.854492,585448837439
2019-08-16,13473.009766,13472.564453,12836.546875,13192.762695,13192.762695,507528160139
2019-08-17,13199.278320,13282.621094,12990.276367,13210.377930,13210.377930,392189756968
2019-08-18,13221.292969,14052.123047,13068.416016,13837.021484,13837.021484,424658585602
2019-08-19,13841.467773,14598.357422,13738.396484,14574.933594,14574.933594,441007824893
2019-08-20,14554.925781,14569.483398,13987.802734,14052.657227,14052.657227,458144183325
2019-08-21,14056.681641,14085.511719,13056.958008,13353.106445,13353.106445,555566463776
2019-08-22,13356.651367,13985.396484,13101.771484,13762.869141,13762.869141,544452921650
2019-08-23,13746.610352,14037.699219,13635.293945,13984.871094,13984.871094,478225841803
2019-08-24,13982.387695,13990.529297,13476.421875,13738.320313,13738.320313,448853056989
2019-08-25,13734.386719,13801.074219,13242.942383,13361.361328,13361.361328,416626636501
2019-08-26,13353.720703,13833.534180,13353.720703,13606.674805,13606.674805,519118476761
2019-08-27,13608.164063,13609.147461,13269.763672,13415.983398,13415.983398,432301673537
2019-08-28,13414.469727,13489.114258,12363.604492,12490.342773,12490.342773,481010374987
2019-08-29,12495.279297,12497.987305,11986.989258,12152.688477,12152.688477,511120233469
2019-08-30,12150.720703,12222.088867,11977.327148,12112.197266,12112.197266,414406982958
2019-08-31,12116.000977,12505.985352,12038.140625,12372.965820,12372.965820,418258843693
2019-09-01,12372.149414,12460.995117,12162.156250,12312.785156,12312.785156,398504265616
2019-09-02,12317.676758,12967.302734,12264.926758,12836.015625,12836.015625,468066097333
2019-09-03,12836.763672,13181.291016,12723.402344,12954.465820,12954.465820,502500147448
2019-09-04,12953.936523,13019.853516,12624.330078,12668.381836,12668.381836,427439867718
